MNB,SVM,accuracy,balanced_accuracy,f1,precision,M.S,M/S,S/M
84,96,0.901,0.8217022031,0.8990031622,0.9004696167,84.96,0.875,1.142857143
84,97,0.9013333333,0.8225959136,0.8993925767,0.9007602355,84.97,0.8659793814,1.154761905
84,98,0.9016666667,0.8230885244,0.8997368522,0.9010640411,84.98,0.8571428571,1.166666667
84,99,0.902,0.823843861,0.9001135143,0.9013973622,84.99,0.8484848485,1.178571429
84,100,0.9026666667,0.8265913913,0.9009134206,0.9020442985,85,0.84,1.19047619
85,1,0.8353333333,0.6574121839,0.8206059511,0.8458960897,85.01,85,0.01176470588
85,2,0.837,0.6594189734,0.822364232,0.8473668747,85.02,42.5,0.02352941176
85,3,0.837,0.6606398406,0.8226172113,0.8472817531,85.03,28.33333333,0.03529411765
85,4,0.8373333333,0.6611324514,0.8229759345,0.8475226357,85.04,21.25,0.04705882353
85,5,0.839,0.6629969312,0.8247296519,0.8491259364,85.05,17,0.05882352941
85,6,0.8406666667,0.66466984,0.8264225172,0.8506008354,85.06,14.16666667,0.07058823529
85,7,0.8416666667,0.6675761005,0.8278105196,0.8513842578,85.07,12.14285714,0.08235294118
85,8,0.8433333333,0.6691798224,0.8295038738,0.853018784,85.08,10.625,0.09411764706
85,9,0.8443333333,0.6703237743,0.830548387,0.853855906,85.09,9.444444444,0.1058823529
85,10,0.846,0.6743555982,0.8327129855,0.8553433929,85.1,8.5,0.1176470588
85,11,0.847,0.6772618586,0.8340809745,0.8559846726,85.11,7.727272727,0.1294117647
85,12,0.848,0.6785441843,0.8351509394,0.8568623915,85.12,7.083333333,0.1411764706
85,13,0.8483333333,0.6790367951,0.8354988669,0.8569702432,85.13,6.538461538,0.1529411765
85,14,0.8486666667,0.6791955253,0.8358065542,0.8572455081,85.14,6.071428571,0.1647058824
85,15,0.85,0.6806385491,0.8371782594,0.8584210621,85.15,5.666666667,0.1764705882
85,16,0.851,0.6821855685,0.8382940245,0.8593075255,85.16,5.3125,0.1882352941
85,17,0.8523333333,0.6841560119,0.8397589099,0.8604752682,85.17,5,0.2
85,18,0.8523333333,0.6848218053,0.8398762855,0.8603427469,85.18,4.722222222,0.2117647059
85,19,0.8533333333,0.6869930854,0.8411206708,0.8612982039,85.19,4.473684211,0.2235294118
85,20,0.8543333333,0.6878723435,0.8421363826,0.8623210693,85.2,4.25,0.2352941176
85,21,0.8556666667,0.6913404017,0.843873744,0.8634639847,85.21,4.047619048,0.2470588235
85,22,0.8556666667,0.6914115566,0.8438831075,0.8635020399,85.22,3.863636364,0.2588235294
85,23,0.856,0.6932634084,0.8444910748,0.8636133279,85.23,3.695652174,0.2705882353
85,24,0.8573333333,0.6955105994,0.8460041462,0.8649648324,85.24,3.541666667,0.2823529412
85,25,0.8583333333,0.6967948931,0.8470511481,0.8658448054,85.25,3.4,0.2941176471
85,26,0.8583333333,0.6967948931,0.8470511481,0.8658448054,85.26,3.269230769,0.3058823529
85,27,0.86,0.6995346949,0.8488944827,0.8673161756,85.27,3.148148148,0.3176470588
85,28,0.861,0.7008189886,0.8499461401,0.8682224718,85.28,3.035714286,0.3294117647
85,29,0.862,0.7020321273,0.8509982908,0.8690243853,85.29,2.931034483,0.3411764706
85,30,0.8636666667,0.7043688616,0.8527786185,0.8706135313,85.3,2.833333333,0.3529411765
85,31,0.8643333333,0.7047574768,0.8534154662,0.8713410631,85.31,2.741935484,0.3647058824
85,32,0.866,0.7086489589,0.8554653537,0.8727516866,85.32,2.65625,0.3764705882
85,33,0.867,0.7099332526,0.8565497279,0.8723156122,85.33,2.575757576,0.3882352941
85,34,0.8676666667,0.7103218678,0.8571802205,0.872913774,85.34,2.5,0.4
85,35,0.8683333333,0.7128047043,0.8581537804,0.8734546635,85.35,2.428571429,0.4117647059
85,36,0.869,0.7135252322,0.8588355172,0.8741534575,85.36,2.361111111,0.4235294118
85,37,0.8693333333,0.714017843,0.8591987157,0.8744554248,85.37,2.297297297,0.4352941176
85,38,0.87,0.7164314927,0.8601548398,0.8750773103,85.38,2.236842105,0.4470588235
85,39,0.8706666667,0.7171539885,0.8608374419,0.8756973118,85.39,2.179487179,0.4588235294
85,40,0.8713333333,0.7195676382,0.8618337095,0.8753037376,85.4,2.125,0.4705882353
85,41,0.8723333333,0.7207807769,0.8628754444,0.8762904992,85.41,2.073170732,0.4823529412
85,42,0.8733333333,0.7223969832,0.8639675247,0.877204607,85.42,2.023809524,0.4941176471
85,43,0.8733333333,0.7223969832,0.8640089369,0.8762617757,85.43,1.976744186,0.5058823529
85,44,0.8743333333,0.7253032437,0.8653146556,0.8772876435,85.44,1.931818182,0.5176470588
85,45,0.876,0.734491348,0.8680940705,0.8792423963,85.45,1.888888889,0.5294117647
85,46,0.877,0.7360383675,0.8691691954,0.880210825,85.46,1.847826087,0.5411764706
85,47,0.8783333333,0.7394372388,0.8707839826,0.881454427,85.47,1.808510638,0.5529411765
85,48,0.881,0.7471911547,0.8741130601,0.8839722102,85.48,1.770833333,0.5647058824
85,49,0.881,0.7475230674,0.8741694708,0.8832591761,85.49,1.734693878,0.5764705882
85,50,0.882,0.7504293279,0.8754128211,0.8842524377,85.5,1.7,0.5882352941
85,51,0.883,0.7543629166,0.8767589929,0.8852989119,85.51,1.666666667,0.6
85,52,0.883,0.7543629166,0.8767589929,0.8852989119,85.52,1.634615385,0.6117647059
85,53,0.8833333333,0.7562147685,0.877284738,0.8850892886,85.53,1.603773585,0.6235294118
85,54,0.8836666667,0.7579954654,0.8777640052,0.8853129021,85.54,1.574074074,0.6352941176
85,55,0.884,0.7584880763,0.8781227883,0.8856224633,85.55,1.545454545,0.6470588235
85,56,0.8846666667,0.7596116718,0.8788396792,0.8862244704,85.56,1.517857143,0.6588235294
85,57,0.886,0.7643697841,0.8805723596,0.8871969163,85.57,1.49122807,0.6705882353
85,58,0.8866666667,0.7693635419,0.8816564299,0.8876028799,85.58,1.465517241,0.6823529412
85,59,0.8883333333,0.773255024,0.883567941,0.8892404992,85.59,1.440677966,0.6941176471
85,60,0.8886666667,0.7741526704,0.8839662986,0.8895201955,85.6,1.416666667,0.7058823529
85,61,0.8886666667,0.7741526704,0.8839816523,0.8891992995,85.61,1.393442623,0.7176470588
85,62,0.889,0.7760045223,0.8844404372,0.8895545253,85.62,1.370967742,0.7294117647
85,63,0.8906666667,0.7782028827,0.8861740688,0.8910684527,85.63,1.349206349,0.7411764706
85,64,0.8916666667,0.7811091431,0.8873906947,0.8915511109,85.64,1.328125,0.7529411765
85,65,0.8923333333,0.7835227927,0.8882157406,0.8919872504,85.65,1.307692308,0.7647058824
85,66,0.8926666667,0.7843473163,0.8886019268,0.8922826091,85.66,1.287878788,0.7764705882
85,67,0.8933333333,0.7864290532,0.8893650227,0.892895466,85.67,1.268656716,0.7882352941
85,68,0.894,0.7888427028,0.890203903,0.893435766,85.68,1.25,0.8
85,69,0.895,0.7917469952,0.891352061,0.8943509086,85.69,1.231884058,0.8117647059
85,70,0.8953333333,0.7939327278,0.8918440671,0.8947408059,85.7,1.214285714,0.8235294118
85,71,0.8963333333,0.7968389882,0.892993209,0.895763525,85.71,1.197183099,0.8352941176
85,72,0.896,0.7970141387,0.8927022062,0.8953474174,85.72,1.180555556,0.8470588235
85,73,0.897,0.7978242099,0.8936921023,0.896257892,85.73,1.164383562,0.8588235294
85,74,0.8973333333,0.7980540949,0.8940193362,0.8965899174,85.74,1.148648649,0.8705882353
85,75,0.8976666667,0.7999059468,0.8944560638,0.896980588,85.75,1.133333333,0.8823529412
85,76,0.897,0.7995173316,0.8938121129,0.8963066434,85.76,1.118421053,0.8941176471
85,77,0.8976666667,0.8019309812,0.8946084678,0.8970325222,85.77,1.103896104,0.9058823529
85,78,0.8973333333,0.801772251,0.8942882831,0.8966684373,85.78,1.08974359,0.9176470588
85,79,0.8973333333,0.8022464735,0.8943334382,0.8966163627,85.79,1.075949367,0.9294117647
85,80,0.8983333333,0.8047496664,0.8954299924,0.8976652139,85.8,1.0625,0.9411764706
85,81,0.8983333333,0.8047496664,0.8954299924,0.8976652139,85.81,1.049382716,0.9529411765
85,82,0.899,0.8054721623,0.8961030251,0.8983013459,85.82,1.036585366,0.9647058824
85,83,0.8993333333,0.8073240141,0.8965310542,0.8986875281,85.83,1.024096386,0.9764705882
85,84,0.8993333333,0.8073240141,0.8965310542,0.8986875281,85.84,1.011904762,0.9882352941
85,85,0.8996666667,0.809175866,0.8969561392,0.8990716456,85.85,1,1
85,86,0.9003333333,0.8102302746,0.8976721431,0.8997445821,85.86,0.988372093,1.011764706
85,87,0.8996666667,0.8095097466,0.8970134948,0.8989945088,85.87,0.9770114943,1.023529412
85,88,0.8993333333,0.8092798616,0.8967089311,0.8985509899,85.88,0.9659090909,1.035294118
85,89,0.8996666667,0.8098416593,0.8970713812,0.8988935129,85.89,0.9550561798,1.047058824
85,90,0.9003333333,0.8151673298,0.8979971677,0.8997254861,85.9,0.9444444444,1.058823529
85,91,0.901,0.8162909253,0.8987210514,0.900412926,85.91,0.9340659341,1.070588235
85,92,0.9013333333,0.8181427772,0.8991339734,0.900800137,85.92,0.9239130435,1.082352941
85,93,0.9013333333,0.8181427772,0.8991339734,0.900800137,85.93,0.9139784946,1.094117647
85,94,0.9006666667,0.817754162,0.8984877536,0.9000696707,85.94,0.9042553191,1.105882353
85,95,0.901,0.8212991355,0.8989766424,0.9005145532,85.95,0.8947368421,1.117647059
85,96,0.9006666667,0.8211404054,0.8986519431,0.9001582422,85.96,0.8854166667,1.129411765
85,97,0.901,0.8217022031,0.8990031622,0.9004696167,85.97,0.8762886598,1.141176471
85,98,0.9013333333,0.8222640009,0.8993539293,0.9007812831,85.98,0.8673469388,1.152941176
85,99,0.9016666667,0.8230885244,0.8997368522,0.9010640411,85.99,0.8585858586,1.164705882
85,100,0.9013333333,0.8228586393,0.8994067634,0.9007223596,86,0.85,1.176470588
86,1,0.8353333333,0.6574121839,0.8206059511,0.8458960897,86.01,86,0.01162790698
86,2,0.837,0.6594189734,0.822364232,0.8473668747,86.02,43,0.02325581395
86,3,0.837,0.6606398406,0.8226172113,0.8472817531,86.03,28.66666667,0.03488372093
86,4,0.8373333333,0.6611324514,0.8229759345,0.8475226357,86.04,21.5,0.04651162791
86,5,0.839,0.6629969312,0.8247296519,0.8491259364,86.05,17.2,0.05813953488
86,6,0.8403333333,0.664439955,0.8261067108,0.8502899097,86.06,14.33333333,0.06976744186
86,7,0.841,0.6651624509,0.8267886725,0.8508703927,86.07,12.28571429,0.08139534884
86,8,0.843,0.6690210923,0.8291974581,0.8527465445,86.08,10.75,0.09302325581
86,9,0.8443333333,0.6703237743,0.830548387,0.853855906,86.09,9.555555556,0.1046511628
86,10,0.846,0.6740217175,0.8326475142,0.8553194932,86.1,8.6,0.1162790698
86,11,0.847,0.6772618586,0.8340809745,0.8559846726,86.11,7.818181818,0.1279069767
86,12,0.848,0.6785441843,0.8351509394,0.8568623915,86.12,7.166666667,0.1395348837
86,13,0.8476666667,0.6786481799,0.8348744932,0.8563829693,86.13,6.615384615,0.1511627907
86,14,0.8486666667,0.6791955253,0.8358065542,0.8572455081,86.14,6.142857143,0.1627906977
86,15,0.85,0.6806385491,0.8371782594,0.8584210621,86.15,5.733333333,0.1744186047
86,16,0.8506666667,0.6816929577,0.8379243805,0.8590094129,86.16,5.375,0.1860465116
86,17,0.8516666667,0.6831707902,0.8390317531,0.8599041121,86.17,5.058823529,0.1976744186
86,18,0.8523333333,0.6848218053,0.8398762855,0.8603427469,86.18,4.777777778,0.2093023256
86,19,0.8526666667,0.6862705895,0.8404301868,0.8605613549,86.19,4.526315789,0.2209302326
86,20,0.854,0.6877136133,0.8418129802,0.8618927349,86.2,4.3,0.2325581395
86,21,0.8553333333,0.6907786039,0.8434911596,0.863146073,86.21,4.095238095,0.2441860465
86,22,0.8553333333,0.6911816715,0.8435651421,0.8631872316,86.22,3.909090909,0.2558139535
86,23,0.856,0.6932634084,0.8444910748,0.8636133279,86.23,3.739130435,0.2674418605
86,24,0.857,0.6949488017,0.8456178037,0.86452004,86.24,3.583333333,0.2790697674
86,25,0.858,0.6962330953,0.8466802714,0.8655514953,86.25,3.44,0.2906976744
86,26,0.8583333333,0.6967948931,0.8470511481,0.8658448054,86.26,3.307692308,0.3023255814
86,27,0.8593333333,0.6984802863,0.8481680566,0.8667495037,86.27,3.185185185,0.3139534884
86,28,0.8606666667,0.7002571908,0.8495782078,0.8679289602,86.28,3.071428571,0.3255813953
86,29,0.861,0.7007498017,0.8499287611,0.868082591,86.29,2.965517241,0.3372093023
86,30,0.863,0.703314453,0.8520413687,0.8698910248,86.3,2.866666667,0.3488372093
86,31,0.8643333333,0.7047574768,0.8534154662,0.8713410631,86.31,2.774193548,0.3604651163
86,32,0.8653333333,0.7076637372,0.8547461028,0.8721745535,86.32,2.6875,0.3720930233
86,33,0.8663333333,0.7091415698,0.8558652357,0.8717063801,86.33,2.606060606,0.3837209302
86,34,0.867,0.7099332526,0.8565497279,0.8723156122,86.34,2.529411765,0.3953488372
86,35,0.868,0.7122429065,0.8577823186,0.8731369318,86.35,2.457142857,0.4069767442
86,36,0.8686666667,0.7133665021,0.8585172357,0.8737490118,86.36,2.388888889,0.4186046512
86,37,0.8693333333,0.714017843,0.8591987157,0.8744554248,86.37,2.324324324,0.4302325581
86,38,0.8696666667,0.7145796408,0.8595617435,0.8747488133,86.38,2.263157895,0.4418604651
86,39,0.8706666667,0.7171539885,0.8608374419,0.8756973118,86.39,2.205128205,0.4534883721
86,40,0.8706666667,0.7171539885,0.8608868861,0.8746377547,86.4,2.15,0.4651162791
86,41,0.872,0.7202881661,0.8625201444,0.8760114492,86.41,2.097560976,0.476744186
86,42,0.873,0.7218351855,0.863606651,0.8769107401,86.42,2.047619048,0.488372093
86,43,0.8733333333,0.7223969832,0.8640089369,0.8762617757,86.43,2,0.5
86,44,0.8736666667,0.7228895941,0.864378294,0.8765887126,86.44,1.954545455,0.511627907
86,45,0.8746666667,0.7271550955,0.8658845737,0.8776840575,86.45,1.911111111,0.523255814
86,46,0.8766666667,0.735211876,0.8687668822,0.8798229215,86.46,1.869565217,0.5348837209
86,47,0.8776666667,0.7370235892,0.8698757932,0.8807727776,86.47,1.829787234,0.5465116279
86,48,0.8793333333,0.7420096185,0.8719925615,0.8823962491,86.48,1.791666667,0.5581395349
86,49,0.8813333333,0.7477529525,0.8744724531,0.8842697857,86.49,1.755102041,0.5697674419
86,50,0.8813333333,0.7493749193,0.8746882426,0.8836266255,86.5,1.72,0.5813953488
86,51,0.8826666667,0.7541330316,0.8764363321,0.8849769963,86.51,1.68627451,0.5930232558
86,52,0.883,0.7543629166,0.8767589929,0.8852989119,86.52,1.653846154,0.6046511628
86,53,0.8833333333,0.7562147685,0.8772564302,0.8856331864,86.53,1.622641509,0.6162790698
86,54,0.8833333333,0.7578367353,0.877449622,0.885024438,86.54,1.592592593,0.6279069767
86,55,0.8836666667,0.7579954654,0.8777640052,0.8853129021,86.55,1.563636364,0.6395348837
86,56,0.8843333333,0.759049874,0.8784814879,0.8859233504,86.56,1.535714286,0.6511627907
86,57,0.885,0.7614635236,0.8793526242,0.886164775,86.57,1.50877193,0.6627906977
86,58,0.886,0.7643697841,0.8805723596,0.8871969163,86.58,1.482758621,0.6744186047
86,59,0.887,0.7698561527,0.8820148972,0.8879149819,86.59,1.457627119,0.6860465116
86,60,0.8886666667,0.7737476348,0.8839253251,0.88955417,86.6,1.433333333,0.6976744186
86,61,0.8886666667,0.7741526704,0.8839662986,0.8895201955,86.61,1.409836066,0.7093023256
86,62,0.8886666667,0.7741526704,0.8839816523,0.8891992995,86.62,1.387096774,0.7209302326
86,63,0.8896666667,0.7770589309,0.8851544983,0.8901728887,86.63,1.365079365,0.7325581395
86,64,0.891,0.7786954935,0.8865213662,0.891359365,86.64,1.34375,0.7441860465
86,65,0.892,0.782960995,0.8878405969,0.8919178189,86.65,1.323076923,0.7558139535
86,66,0.8926666667,0.7840845905,0.8885799857,0.8923168895,86.66,1.303030303,0.7674418605
86,67,0.893,0.7861991681,0.8890477465,0.8926547474,86.67,1.28358209,0.7790697674
86,68,0.8936666667,0.7869908509,0.8897287396,0.8932252552,86.68,1.264705882,0.7906976744
86,69,0.8943333333,0.7906945546,0.8906420386,0.8938077271,86.69,1.246376812,0.8023255814
86,70,0.895,0.7917469952,0.8913668364,0.8943971865,86.7,1.228571429,0.8139534884
86,71,0.8956666667,0.7944253386,0.8921989021,0.8950633372,86.71,1.211267606,0.8255813953
86,72,0.8963333333,0.7968389882,0.892993209,0.895763525,86.72,1.194444444,0.8372093023
86,73,0.897,0.7978242099,0.8936921023,0.896257892,86.73,1.178082192,0.8488372093
86,74,0.897,0.7978242099,0.8936921023,0.896257892,86.74,1.162162162,0.8604651163
86,75,0.8973333333,0.7980540949,0.8940193362,0.8965899174,86.75,1.146666667,0.8720930233
86,76,0.8973333333,0.7997472166,0.8941380979,0.8966881214,86.76,1.131578947,0.8837209302
86,77,0.8973333333,0.8013691834,0.8942457272,0.8966950898,86.77,1.116883117,0.8953488372
86,78,0.8976666667,0.8019309812,0.8946084678,0.8970325222,86.78,1.102564103,0.9069767442
86,79,0.8973333333,0.801772251,0.8942882831,0.8966684373,86.79,1.088607595,0.9186046512
86,80,0.8973333333,0.8022464735,0.8943334382,0.8966163627,86.8,1.075,0.9302325581
86,81,0.8983333333,0.8047496664,0.8954299924,0.8976652139,86.81,1.061728395,0.9418604651
86,82,0.8983333333,0.8047496664,0.8954299924,0.8976652139,86.82,1.048780488,0.9534883721
86,83,0.899,0.8054721623,0.8961030251,0.8983013459,86.83,1.036144578,0.9651162791
86,84,0.8993333333,0.8073240141,0.8965310542,0.8986875281,86.84,1.023809524,0.976744186
86,85,0.8993333333,0.8073240141,0.8965310542,0.8986875281,86.85,1.011764706,0.988372093
86,86,0.8996666667,0.809175866,0.8969561392,0.8990716456,86.86,1,1
86,87,0.9003333333,0.8102302746,0.8976721431,0.8997445821,86.87,0.9885057471,1.011627907
86,88,0.8996666667,0.8095097466,0.8970134948,0.8989945088,86.88,0.9772727273,1.023255814
86,89,0.8993333333,0.8092798616,0.8967089311,0.8985509899,86.89,0.9662921348,1.034883721
86,90,0.8996666667,0.8098416593,0.8970713812,0.8988935129,86.9,0.9555555556,1.046511628
86,91,0.9003333333,0.8151673298,0.8979971677,0.8997254861,86.91,0.9450549451,1.058139535
86,92,0.901,0.8162909253,0.8987210514,0.900412926,86.92,0.9347826087,1.069767442
86,93,0.9013333333,0.8181427772,0.8991339734,0.900800137,86.93,0.9247311828,1.081395349
86,94,0.9013333333,0.8181427772,0.8991339734,0.900800137,86.94,0.914893617,1.093023256
86,95,0.9006666667,0.817754162,0.8984877536,0.9000696707,86.95,0.9052631579,1.104651163
86,96,0.901,0.8212991355,0.8989766424,0.9005145532,86.96,0.8958333333,1.11627907
86,97,0.9006666667,0.8211404054,0.8986519431,0.9001582422,86.97,0.8865979381,1.127906977
86,98,0.9006666667,0.8211404054,0.8986519431,0.9001582422,86.98,0.8775510204,1.139534884
86,99,0.9013333333,0.8222640009,0.8993539293,0.9007812831,86.99,0.8686868687,1.151162791
86,100,0.9016666667,0.8230885244,0.8997368522,0.9010640411,87,0.86,1.162790698
87,1,0.8353333333,0.6574121839,0.8206059511,0.8458960897,87.01,87,0.01149425287
87,2,0.837,0.6594189734,0.822364232,0.8473668747,87.02,43.5,0.02298850575
87,3,0.837,0.6606398406,0.8226172113,0.8472817531,87.03,29,0.03448275862
87,4,0.8373333333,0.6611324514,0.8229759345,0.8475226357,87.04,21.75,0.04597701149
87,5,0.839,0.6629969312,0.8247296519,0.8491259364,87.05,17.4,0.05747126437
87,6,0.8403333333,0.664439955,0.8261067108,0.8502899097,87.06,14.5,0.06896551724
87,7,0.841,0.6651624509,0.8267886725,0.8508703927,87.07,12.42857143,0.08045977011
87,8,0.8426666667,0.6687912072,0.82887504,0.8522882406,87.08,10.875,0.09195402299
87,9,0.844,0.6701650441,0.8302418081,0.8535829825,87.09,9.666666667,0.1034482759
87,10,0.846,0.6740217175,0.8326475142,0.8553194932,87.1,8.7,0.1149425287
87,11,0.8466666667,0.6767692478,0.833726795,0.8558868436,87.11,7.909090909,0.1264367816
87,12,0.848,0.6785441843,0.8351509394,0.8568623915,87.12,7.25,0.1379310345
87,13,0.8476666667,0.6786481799,0.8348744932,0.8563829693,87.13,6.692307692,0.1494252874
87,14,0.8486666667,0.6791955253,0.8358065542,0.8572455081,87.14,6.214285714,0.1609195402
87,15,0.85,0.6806385491,0.8371782594,0.8584210621,87.15,5.8,0.1724137931
87,16,0.85,0.6806385491,0.8371782594,0.8584210621,87.16,5.4375,0.183908046
87,17,0.8513333333,0.6826089925,0.8386473608,0.8595881057,87.17,5.117647059,0.1954022989
87,18,0.852,0.6842600075,0.8395011462,0.8600509098,87.18,4.833333333,0.2068965517
87,19,0.8526666667,0.6849805354,0.8401846507,0.8606190259,87.19,4.578947368,0.2183908046
87,20,0.854,0.6877136133,0.8418129802,0.8618927349,87.2,4.35,0.2298850575
87,21,0.8546666667,0.6884341412,0.8425044433,0.862461914,87.21,4.142857143,0.2413793103
87,22,0.8556666667,0.6913404017,0.843873744,0.8634639847,87.22,3.954545455,0.2528735632
87,23,0.856,0.6932634084,0.8444910748,0.8636133279,87.23,3.782608696,0.2643678161
87,24,0.8563333333,0.6938252062,0.8448730551,0.8639333327,87.24,3.625,0.275862069
87,25,0.858,0.6962330953,0.8466802714,0.8655514953,87.25,3.48,0.2873563218
87,26,0.8583333333,0.6967948931,0.8470511481,0.8658448054,87.26,3.346153846,0.2988505747
87,27,0.859,0.6979184886,0.8477991156,0.8664564543,87.27,3.222222222,0.3103448276
87,28,0.86,0.6995346949,0.8488944827,0.8673161756,87.28,3.107142857,0.3218390805
87,29,0.861,0.7007498017,0.8499287611,0.868082591,87.29,3,0.3333333333
87,30,0.862,0.7020321273,0.8509982908,0.8690243853,87.3,2.9,0.3448275862
87,31,0.8643333333,0.7047574768,0.8534154662,0.8713410631,87.31,2.806451613,0.3563218391
87,32,0.8646666667,0.7053192746,0.8537806595,0.8716321516,87.32,2.71875,0.367816092
87,33,0.8663333333,0.7091415698,0.8558203467,0.8730283273,87.33,2.636363636,0.3793103448
87,34,0.867,0.7099332526,0.8565497279,0.8723156122,87.34,2.558823529,0.3908045977
87,35,0.8673333333,0.7098292569,0.8568180247,0.8725096653,87.35,2.485714286,0.4022988506
87,36,0.8683333333,0.7128047043,0.8581537804,0.8734546635,87.36,2.416666667,0.4137931034
87,37,0.8693333333,0.714017843,0.8591987157,0.8744554248,87.37,2.351351351,0.4252873563
87,38,0.8693333333,0.714017843,0.8591987157,0.8744554248,87.38,2.289473684,0.4367816092
87,39,0.87,0.7164314927,0.8601548398,0.8750773103,87.39,2.230769231,0.4482758621
87,40,0.8706666667,0.7171539885,0.8608374419,0.8756973118,87.4,2.175,0.4597701149
87,41,0.8713333333,0.7195676382,0.8618337095,0.8753037376,87.41,2.12195122,0.4712643678
87,42,0.8723333333,0.7207807769,0.8628754444,0.8762904992,87.42,2.071428571,0.4827586207
87,43,0.8733333333,0.7223969832,0.8639675247,0.877204607,87.43,2.023255814,0.4942528736
87,44,0.8733333333,0.7223969832,0.8640089369,0.8762617757,87.44,1.977272727,0.5057471264
87,45,0.8743333333,0.7253032437,0.8653146556,0.8772876435,87.45,1.933333333,0.5172413793
87,46,0.876,0.734491348,0.8680940705,0.8792423963,87.46,1.891304348,0.5287356322
87,47,0.8773333333,0.7361970976,0.8694820671,0.8804964065,87.47,1.85106383,0.5402298851
87,48,0.878,0.7375853869,0.8702428625,0.8810903684,87.48,1.8125,0.5517241379
87,49,0.88,0.7429948402,0.8727049106,0.88298257,87.49,1.775510204,0.5632183908
87,50,0.8813333333,0.7477529525,0.8744962934,0.8836735992,87.5,1.74,0.5747126437
87,51,0.882,0.7504293279,0.8754128211,0.8842524377,87.51,1.705882353,0.5862068966
87,52,0.883,0.7543629166,0.8767589929,0.8852989119,87.52,1.673076923,0.5977011494
87,53,0.883,0.7543629166,0.8767589929,0.8852989119,87.53,1.641509434,0.6091954023
87,54,0.8833333333,0.7562147685,0.877284738,0.8850892886,87.54,1.611111111,0.6206896552
87,55,0.8836666667,0.7579954654,0.8777640052,0.8853129021,87.55,1.581818182,0.632183908
87,56,0.884,0.7584880763,0.8781227883,0.8856224633,87.56,1.553571429,0.6436781609
87,57,0.8843333333,0.759049874,0.8784814879,0.8859233504,87.57,1.526315789,0.6551724138
87,58,0.886,0.7643697841,0.8805649187,0.8871740249,87.58,1.5,0.6666666667
87,59,0.8866666667,0.7680734878,0.8815302633,0.8879150403,87.59,1.474576271,0.6781609195
87,60,0.8876666667,0.7722006154,0.8828444189,0.8886007321,87.6,1.45,0.6896551724
87,61,0.889,0.7739775199,0.8842499545,0.8898810291,87.61,1.426229508,0.7011494253
87,62,0.889,0.7747144682,0.8843235002,0.8898215725,87.62,1.403225806,0.7126436782
87,63,0.8886666667,0.7741526704,0.8839816523,0.8891992995,87.63,1.380952381,0.724137931
87,64,0.89,0.7775515417,0.8855106193,0.8904890526,87.64,1.359375,0.7356321839
87,65,0.8913333333,0.7792572913,0.8868865607,0.8916882865,87.65,1.338461538,0.7471264368
87,66,0.892,0.782960995,0.8878405969,0.8919178189,87.66,1.318181818,0.7586206897
87,67,0.8923333333,0.7838547054,0.8882543974,0.8919888976,87.67,1.298507463,0.7701149425
87,68,0.893,0.7861991681,0.8890477465,0.8926547474,87.68,1.279411765,0.7816091954
87,69,0.8936666667,0.7869908509,0.8897550036,0.893037025,87.69,1.260869565,0.7931034483
87,70,0.8946666667,0.7912563524,0.8909981982,0.8941153381,87.7,1.242857143,0.8045977011
87,71,0.895,0.7917469952,0.8913668364,0.8943971865,87.71,1.225352113,0.816091954
87,72,0.896,0.7949871364,0.8925536751,0.8953716207,87.72,1.208333333,0.8275862069
87,73,0.8963333333,0.7968389882,0.892993209,0.895763525,87.73,1.191780822,0.8390804598
87,74,0.897,0.7978242099,0.8936921023,0.896257892,87.74,1.175675676,0.8505747126
87,75,0.897,0.7978242099,0.8936921023,0.896257892,87.75,1.16,0.8620689655
87,76,0.8973333333,0.7980540949,0.8940193362,0.8965899174,87.76,1.144736842,0.8735632184
87,77,0.8973333333,0.7997472166,0.8941380979,0.8966881214,87.77,1.12987013,0.8850574713
87,78,0.8973333333,0.8013691834,0.8942457272,0.8966950898,87.78,1.115384615,0.8965517241
87,79,0.8976666667,0.8019309812,0.8946084678,0.8970325222,87.79,1.101265823,0.908045977
87,80,0.8973333333,0.801772251,0.8942882831,0.8966684373,87.8,1.0875,0.9195402299
87,81,0.8973333333,0.8022464735,0.8943334382,0.8966163627,87.81,1.074074074,0.9310344828
87,82,0.8983333333,0.8047496664,0.8954299924,0.8976652139,87.82,1.06097561,0.9425287356
87,83,0.8983333333,0.8047496664,0.8954299924,0.8976652139,87.83,1.048192771,0.9540229885
87,84,0.899,0.8054721623,0.8961030251,0.8983013459,87.84,1.035714286,0.9655172414
87,85,0.8993333333,0.8073240141,0.8965310542,0.8986875281,87.85,1.023529412,0.9770114943
87,86,0.8993333333,0.8073240141,0.8965310542,0.8986875281,87.86,1.011627907,0.9885057471
87,87,0.8996666667,0.809175866,0.8969561392,0.8990716456,87.87,1,1
87,88,0.9003333333,0.8102302746,0.8976721431,0.8997445821,87.88,0.9886363636,1.011494253
87,89,0.8996666667,0.8095097466,0.8970134948,0.8989945088,87.89,0.9775280899,1.022988506
87,90,0.8993333333,0.8092798616,0.8967089311,0.8985509899,87.9,0.9666666667,1.034482759
87,91,0.8996666667,0.8098416593,0.8970713812,0.8988935129,87.91,0.956043956,1.045977011
87,92,0.9003333333,0.8151673298,0.8979971677,0.8997254861,87.92,0.9456521739,1.057471264
